DHSCLUST,Building count,Building area sum,Building area mean,Building area proportion,Residential count,Residential area sum,Residential area proportion,Residential area mean,Damaged count,Damaged area sum,Damaged area proportion,Damaged area mean,Industrial count,Industrial area sum,Industrial area proportion,Industrial area mean,Commercial count,Commercial area sum,Commercial area prop,Commercial area mean,Education count,Education area sum,Education area proportion,Education area mean,Health count,Health area sum,Health area proportion,Health area mean
996,568,3.7269326900038346e-06,6.561501214795484e-09,0.0005612192979835941,11,2.176115150027151e-07,5.7691865678919636e-08,1.978286500024683e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
997,2099,7.361340239994885e-06,3.5070701476869387e-09,0.001108505719137112,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,2.1461412499844574e-07,1.5396673856315936e-08,3.065916071406368e-08,0,0.0,0.0,0.0
998,2032,1.2383735295005376e-05,6.094357920770361e-09,0.0018648019180272407,28,1.0895337999956944e-07,8.074173008167865e-09,3.891192142841766e-09,1606,9.645852455007567e-06,7.148220783357029e-07,6.0061347789586355e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13,2.2482424500006614e-07,1.6660977847299705e-08,1.729417269231278e-08,0,0.0,0.0,0.0
999,1359,9.106041084992624e-06,6.700545316403697e-09,0.001371231092752595,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1000,1578,5.731964489992342e-06,3.6324236311738545e-09,0.0008631465483046012,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,2.1461412499844574e-07,2.048011306996648e-08,3.065916071406368e-08,0,0.0,0.0,0.0
1001,11505,6.346531928506711e-05,5.5163250139128294e-09,0.009556910440320664,20,1.5158835500095462e-07,1.9840849554099204e-09,7.579417750047731e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17,3.7599004000082814e-07,4.921197157558176e-09,2.2117061176519302e-08,26,9.276748599913436e-07,1.2141999517108284e-08,3.5679802307359374e-08,2,4.1475368499957437e-07,5.42856043660675e-09,2.0737684249978719e-07
1002,1051,4.638065309990989e-06,4.4130021978981815e-09,0.0006984219930391407,17,2.3050775499694046e-07,3.302660040472611e-08,1.3559279705702379e-08,0,0.0,0.0,0.0,2,6.921335999969011e-08,9.916724855563148e-09,3.4606679999845057e-08,1,2.793554999986621e-08,4.0025388601093884e-09,2.793554999986621e-08,6,6.076393999871482e-08,8.706112145254914e-09,1.0127323333119136e-08,0,0.0,0.0,0.0
1003,3503,1.3566491874991785e-05,3.8728209748763305e-09,0.002042907044338166,13,1.1080708999916826e-07,4.763305750662487e-09,8.523622307628325e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1004,460,2.0799712699991845e-06,4.521676673911271e-09,0.0003132119930971402,1,1.9030400000556226e-09,6.229757362917802e-10,1.9030400000556226e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1005,1776,8.14276412499587e-06,4.584889710020196e-09,0.001226176254305112,346,1.7562259399874371e-06,1.4890815167879308e-07,5.075797514414557e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,7.877347500020488e-08,6.6791022137391e-09,1.125335357145784e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1006,115,7.681243400029723e-07,6.679342086982369e-09,0.00011566782625745149,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
13,175,5.9892173599968385e-06,3.422409919998194e-08,0.0009018849122936881,1,2.3067750000684896e-09,1.984943887912155e-09,2.3067750000684896e-09,0,0.0,0.0,0.0,1,6.767222999881616e-08,5.823089781775316e-08,6.767222999881616e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,182,6.3295279149920056e-06,3.4777625906549484e-08,0.0009531304985858832,1,2.3067750000684896e-09,1.9085998922232253e-09,2.3067750000684896e-09,0,0.0,0.0,0.0,1,6.767222999881616e-08,5.59912479016857e-08,6.767222999881616e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16,162,5.40447031499275e-06,3.3360927870325615e-08,0.0008138309136327035,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,6.767222999881616e-08,6.290374764263466e-08,6.767222999881616e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
18,161,5.277824779995157e-06,3.2781520372640725e-08,0.0007947600250076577,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,6.767222999881616e-08,6.329445414973178e-08,6.767222999881616e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1008,70,1.609752954995453e-06,2.2996470785649334e-08,0.0002424042767803877,22,1.8678304999996298e-07,4.018097489482155e-07,8.490138636361953e-09,0,0.0,0.0,0.0,2,4.3076869999401407e-08,9.266743593670746e-08,2.1538434999700703e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1009,18,7.311620800012962e-07,4.0620115555627576e-08,0.00011010187287555491,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1010,10,1.0633637299968442e-06,1.063363729996844e-07,0.00016012638158201644,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,2.803807749985978e-07,4.222107421871557e-06,1.401903874992989e-07,1,3.1753030500182504e-07,4.781522761052534e-06,3.1753030500182504e-07
1011,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1012,7,1.196601600001828e-06,1.7094308571454687e-07,0.00018018997545093295,1,1.3768120000376109e-08,2.961813098587439e-07,1.3768120000376109e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1013,3,1.0532793499998207e-07,3.510931166666069e-08,1.5860782755024952e-05,2,2.5765514999529743e-08,1.2932980409516486e-06,1.2882757499764871e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1014,15,5.624570400023183e-07,3.749713600015455e-08,8.469746340809462e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1015,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1016,99,7.445441249957058e-07,7.520647727229352e-09,0.00011211700502899863,6,2.3257345000946058e-08,3.537577700154543e-08,3.876224166824343e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1017,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1018,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1019,15,8.048313299966704e-07,5.365542199977802e-08,0.00012119533986417903,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1020,410,9.923536485013337e-06,2.420374752442277e-08,0.0014943334486751992,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1021,1,1.0853685000081161e-08,1.0853685000081161e-08,1.6343996478976811e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1022,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1023,29,1.5355357250032895e-06,5.2949507758734116e-08,0.000231228292350563,14,1.850636099994861e-07,9.609572741791413e-07,1.3218829285677575e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1024,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1026,1,4.3117794999371065e-08,4.3117794999371065e-08,6.492883197233879e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1027,20,6.199815999998699e-07,3.0999079999993506e-08,9.335978598376955e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1030,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1039,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1040,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1041,38,1.0376721499693974e-07,2.730716184129993e-09,1.5625762093984954e-05,24,5.5610269998291375e-08,2.203699910118393e-07,2.317094583262141e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1042,103,1.6381059550156506e-06,1.590394131083156e-08,0.0002466738067372191,24,1.3071151000159238e-07,1.9109866535479488e-07,5.446312916733016e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1043,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1044,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1046,77,2.253007984998106e-06,2.9259843961014367e-08,0.0003392686868435958,8,6.112392000134861e-08,1.1953677104133606e-07,7.640490000168576e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1047,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1049,6,1.1701408499851913e-07,1.9502347499753194e-08,1.7620538952366772e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1050,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1051,2967,3.741769331001093e-05,1.261128861139566e-08,0.005634534701400297,7,6.515666000291176e-08,3.306909535395455e-09,9.308094286130249e-09,0,0.0,0.0,0.0,1,3.0545375000613e-08,1.5502757791335994e-09,3.0545375000613e-08,7,8.125607300014819e-07,4.124006396291201e-08,1.1608010428592596e-07,1,4.758188499858237e-08,2.414933319278034e-09,4.758188499858237e-08,0,0.0,0.0,0.0
1053,496,5.899190950008541e-06,1.1893530141146251e-08,0.0008883283061469938,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1055,831,7.610632804978609e-06,9.158402894077749e-09,0.0011460453824339446,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1056,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1058,633,7.289304760000418e-06,1.151548935229134e-08,0.0010976582730265775,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1059,302,4.612185544994022e-06,1.5272137566205368e-08,0.0006945248946068199,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1061,398,2.8785929850086805e-06,7.232645690976584e-09,0.00043347225952326254,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1062,136,1.5704061199968215e-06,1.154710382350604e-08,0.00023647924272355206,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1066,362,1.3816746500038622e-06,3.816780801115642e-09,0.00020805915792273082,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1072,66,1.5799550350077982e-06,2.3938712651633303e-08,0.0002379171638841186,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1073,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1074,1269,9.081708985000586e-06,7.1565870646182715e-09,0.00136756704909744,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1075,1,4.5100669999889113e-08,4.5100669999889113e-08,6.791473971026149e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1076,1571,9.518952680002057e-06,6.059167842140073e-09,0.0014334092898802336,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1077,5,1.7063533500094716e-07,3.4127067000189434e-08,2.569508249432014e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,4.5721550000252554e-08,1.3769938084842173e-06,4.5721550000252554e-08
1078,68,2.398483820015578e-06,3.5271820882582035e-08,0.00036117513184622793,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,8.271999200069366e-07,1.8318192473884563e-06,4.1359996000346813e-07,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1079,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1081,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1082,1710,1.8272920079991447e-05,1.0685918175433595e-08,0.002751623448126343,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1083,4,5.6268034999602615e-08,1.4067008749900657e-08,8.473109049189939e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1084,2,3.1792310001331685e-08,1.5896155000665846e-08,4.787437655657209e-06,1,7.752200000148166e-09,5.836816229041013e-07,7.752200000148166e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1085,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1087,219,5.731609569992278e-06,2.617173319631177e-08,0.0008630931027583988,30,2.269629599989901e-07,1.5606011365139885e-07,7.565431999966338e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1088,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1089,14,7.395326349996587e-07,5.2823759642832775e-08,0.00011136235096589285,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1090,6,5.168301000057108e-08,8.613835000095181e-09,7.782674119121196e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,3.509519500017475e-08,8.808003050078855e-07,1.1698398333391585e-08,0,0.0,0.0,0.0
1091,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1092,378,1.1666519154996048e-05,3.086380728834933e-08,0.0017568000913030439,9,8.920260999902457e-08,3.5535858242471376e-08,9.911401111002729e-09,0,0.0,0.0,0.0,3,1.5971647000008964e-07,6.362663420916924e-08,5.3238823333363214e-08,0,0.0,0.0,0.0,7,5.440402599928082e-07,2.1673062657598376e-07,7.772003714182974e-08,0,0.0,0.0,0.0
1093,380,1.1784250469995167e-05,3.10111854473557e-08,0.0017745286341693289,9,8.920260999902457e-08,3.5348827409616275e-08,9.911401111002729e-09,0,0.0,0.0,0.0,3,1.5971647000008964e-07,6.329175718701573e-08,5.3238823333363214e-08,0,0.0,0.0,0.0,7,5.440402599928082e-07,2.1558993906768924e-07,7.772003714182974e-08,0,0.0,0.0,0.0
1094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1103,6935,5.232976833501994e-05,7.54574885869069e-09,0.007880066073474966,1551,9.638228420007787e-06,2.0928196101356515e-07,6.214202720830296e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,3.289536000061643e-08,7.142812090741708e-10,3.289536000061643e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1104,8933,6.317373993002773e-05,7.071951184375657e-09,0.00951300303051404,761,5.131632335001573e-06,8.650460869329182e-08,6.743275078845695e-09,0,0.0,0.0,0.0,4,5.985888700072483e-07,1.0090492184125044e-08,1.4964721750181208e-07,1,3.289536000061643e-08,5.545214580688418e-10,3.289536000061643e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0
1105,748,4.47953559498979e-06,5.988683950521109e-09,0.0006745498325353724,213,8.806979499946104e-07,1.772990605707478e-07,4.134732159599109e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9,8.352950999829375e-08,1.681587160810695e-08,9.281056666477083e-09,0,0.0,0.0,0.0
1106,6438,5.2170046360009334e-05,8.103455476857617e-09,0.007856014376773163,1792,5.4205963499973055e-06,1.2678770563648766e-07,3.0248863560252816e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,1.4247051499937187e-07,3.3323842159226892e-09,1.4247051499937182e-08,0,0.0,0.0,0.0
1107,12669,8.792047352502419e-05,6.93981162878082e-09,0.013239484190965758,7217,3.692765055002026e-05,4.3892507108812826e-07,5.116759117364592e-09,0,0.0,0.0,0.0,18,1.0606030400016658e-06,1.2606414375007152e-08,5.8922391111203646e-08,30,1.520444239992862e-06,1.807212444291385e-08,5.0681474666428736e-08,35,6.349005599951194e-07,7.546479921658523e-09,1.8140015999860555e-08,1,1.8359491500164235e-07,2.1822241577313267e-09,1.8359491500164235e-07
